data;

param numFacilities := 1000;
param numCustomers := 5000;

param : costs capacities facilityXs facilityYs :=
0 10748 5313 50461.657500 70152.997500
1 11147 4738 30012.930000 51237.622500
2 12146 3929 26177.282500 13182.530000
3 13011 4643 39074.747500 30993.302500
4 11448 6449 64029.285000 39692.372500
5 12728 5548 19405.302500 28053.500000
6 11606 5980 29173.502500 7400.857500
7 9774 4201 42815.315000 79215.907500
8 13183 5496 80497.540000 70094.037500
9 11131 5687 86430.190000 57080.172500
10 10656 5488 95477.602500 71956.805000
11 11772 4561 72271.927500 82564.752500
12 12807 3840 4549.807500 30519.250000
13 11702 5986 88599.932500 22576.780000
14 14628 4868 17864.442500 65580.870000
15 11196 4040 47675.527500 4150.425000
16 13081 6423 64671.507500 65806.832500
17 11038 4168 76162.072500 13932.100000
18 11812 4960 47573.325000 70231.195000
19 10285 4115 34702.332500 30379.740000
20 10976 4665 85544.497500 31262.165000
21 13550 4456 62852.587500 50736.315000
22 11185 5520 17251.667500 47132.397500
23 11417 5674 80492.002500 92399.397500
24 13246 6065 6153.077500 92331.185000
25 10996 6986 76647.660000 24932.242500
26 10559 5192 34301.410000 82563.740000
27 11653 5164 5119.400000 66215.420000
28 11923 3784 40166.507500 39647.395000
29 11202 3680 53043.985000 94770.425000
30 11205 4894 40169.532500 73014.960000
31 13616 5566 46413.740000 34651.627500
32 14245 4408 84490.810000 42914.932500
33 11649 4073 25361.387500 87519.720000
34 12705 4991 65648.537500 41723.522500
35 11589 5410 33249.530000 59861.077500
36 12614 5064 10654.962500 11612.340000
37 11615 3971 72293.967500 63989.710000
38 12927 5058 42938.282500 55036.280000
39 13236 4447 59681.622500 96155.712500
40 13158 5026 37320.385000 85300.955000
41 12035 3949 67035.260000 72061.455000
42 10709 5262 62381.750000 89567.817500
43 12974 6542 45271.242500 90134.870000
44 10716 4294 44816.860000 94069.440000
45 11502 4689 78906.090000 25918.652500
46 13831 4087 25365.357500 97805.035000
47 11413 5750 41927.727500 65902.532500
48 11354 6990 93311.365000 96387.175000
49 12137 4773 71783.635000 75999.482500
50 11186 4204 32789.725000 24397.550000
51 12516 5810 59902.017500 25131.157500
52 12573 6009 53821.320000 77416.017500
53 11440 4888 38512.197500 20937.767500
54 11977 3677 42137.992500 44201.625000
55 11371 5624 56513.015000 92788.767500
56 12429 6446 91857.345000 45676.387500
57 12086 4348 33591.675000 35236.807500
58 14099 4240 28647.502500 6119.997500
59 13361 5644 34328.297500 25619.022500
60 12046 4993 36354.502500 39639.347500
61 13168 5742 40488.007500 85560.542500
62 11333 4500 58600.712500 33232.890000
63 9825 5327 25004.407500 67502.140000
64 12038 3878 10748.970000 57423.517500
65 12727 4980 89800.657500 98093.307500
66 13409 5438 63395.682500 14925.162500
67 12735 6022 21795.560000 61325.820000
68 11327 4564 18244.370000 5600.917500
69 11159 5088 19459.200000 43754.330000
70 12713 5475 98305.755000 93188.232500
71 11236 3607 12520.940000 88058.487500
72 11229 5912 71265.760000 84784.362500
73 11667 5209 50684.742500 85753.145000
74 11312 5256 3531.307500 59902.162500
75 12361 5545 64770.325000 76668.795000
76 11341 5548 98175.240000 54982.000000
77 12039 5398 64734.497500 46687.772500
78 11898 5279 92198.400000 94081.490000
79 9723 4626 73399.537500 77915.370000
80 12883 4550 36547.350000 19306.765000
81 11197 6501 20947.130000 10375.117500
82 12504 3604 9851.215000 39353.157500
83 10744 5906 29458.995000 56094.147500
84 13067 4170 52852.992500 76486.997500
85 9520 4524 92893.657500 1976.312500
86 11567 4244 62067.127500 80619.062500
87 14650 5037 71002.157500 67853.627500
88 12495 4729 26173.345000 48544.680000
89 10391 3561 63371.220000 25913.305000
90 9083 5073 17846.125000 96768.267500
91 10036 5084 10902.087500 80115.032500
92 11792 5243 31779.867500 84194.352500
93 13840 5169 93248.320000 11604.427500
94 10612 5625 24204.220000 8095.710000
95 10825 4471 10605.882500 66677.062500
96 11911 6100 4978.382500 45937.952500
97 12151 4622 26628.975000 80686.747500
98 10849 5970 22778.957500 63282.652500
99 12546 3943 42539.082500 15130.815000
100 11432 5099 75501.907500 17753.302500
101 12203 4597 67651.325000 66834.640000
102 13493 4978 67694.075000 19519.995000
103 11308 6009 40851.507500 19886.272500
