data;

param numFacilities := 1766;
param numCustomers := 3847;

param : costs capacities facilityXs facilityYs :=
0 3799 2675312 0.530431 0.336081
1 3091 4694175 0.401266 0.191615
2 3875 2543681 0.529821 0.897399
3 4405 4021708 0.906174 0.335099
4 3957 3461356 0.728249 0.618800
5 4674 3014716 0.896149 0.524606
6 3385 1838738 0.458682 0.521100
7 4349 4562819 0.373169 0.713389
8 3525 2335991 0.461259 0.865237
9 4240 2851233 0.513654 0.322342
10 4247 4997709 0.549196 0.336606
11 3284 657567 0.474684 0.861886
12 4661 4866184 0.949202 0.683510
13 4376 3679679 0.860438 0.303521
14 3422 2779380 0.576874 0.926196
15 4553 3064010 0.856985 0.084036
16 3935 1152914 0.834484 0.623491
17 4043 3910744 0.918914 0.826356
18 3720 1230639 0.373065 0.225596
19 4564 4952601 0.393056 0.474997
20 4060 2186127 0.104055 0.092897
21 3379 3616113 0.496148 0.908062
22 3320 4825225 0.921720 0.305181
23 3087 4869929 0.395841 0.383473
24 3601 4899070 0.111174 0.260798
25 4059 2579198 0.478510 0.423311
26 4386 4503375 0.143984 0.168823
27 2890 2593635 0.587383 0.084501
28 3875 4003851 0.117486 0.732981
29 4586 1996832 0.980239 0.275082
30 4273 4981559 0.389253 0.427511
31 4664 2649594 0.093114 0.270790
32 3019 959713 0.992533 0.777023
33 3248 1230915 0.381454 0.158178
34 3695 3084916 0.878253 0.870527
35 4453 3626453 0.569192 0.508065
36 3793 4493022 0.633883 0.446800
37 4902 3737248 0.262139 0.655272
38 4356 4636893 0.283034 0.468042
39 3052 2497053 0.250536 0.582942
40 4043 3575700 0.111984 0.836080
41 4383 2853238 0.444099 0.917788
42 4685 1685058 0.570233 0.747273
43 2972 4764132 0.026493 0.227516
44 3474 3154986 0.426827 0.435230
45 4135 3330602 0.507321 0.812420
46 3485 4678485 0.999248 0.561532
47 3269 2756546 0.797273 0.844986
48 3605 4915258 0.973072 0.041157
49 3761 3750794 0.281608 0.074079
50 3669 2770777 0.617042 0.859846
51 4622 3471842 0.968287 0.990117
52 3656 1587879 0.673177 0.933906
53 3407 2046815 0.137211 0.382856
54 4535 2599088 0.594436 0.505687
55 2754 1316191 0.554313 0.116009
56 3650 1508310 0.745895 0.303648
57 4660 3182181 0.818750 0.731146
58 4025 3279909 0.586126 0.120579
59 3045 4886518 0.765161 0.616485
60 2850 1969270 0.155948 0.476694
61 3157 2115249 0.589831 0.012129
62 2885 4713399 0.561286 0.531658
63 3092 2097401 0.331381 0.152826
64 4383 1755678 0.278883 0.329053
65 2798 4322422 0.152177 0.334964
66 4317 4531361 0.492993 0.386880
67 3006 2306829 0.113243 0.519529
68 3152 1654093 0.795357 0.595798
69 2868 3584542 0.946694 0.521485
70 3620 4606741 0.945831 0.974689
71 2814 1181164 0.870873 0.157139
72 4754 1602244 0.204227 0.599189
73 4124 4616779 0.629459 0.968583
74 4722 4113097 0.839102 0.036244
75 4719 728199 0.922464 0.761805
76 3597 3995527 0.583413 0.917791
77 4888 3291554 0.822072 0.085969
78 4810 4089407 0.274161 0.247644
79 3224 4540214 0.265684 0.644139
80 3858 4356611 0.397588 0.442951
81 4530 3006711 0.103711 0.674502
82 3072 3975439 0.634283 0.976773
83 4573 833856 0.427591 0.959250
84 4300 1548759 0.842021 0.902510
85 3542 4907728 0.740343 0.463288
86 3255 517992 0.961863 0.306895
87 4813 3199834 0.769401 0.252882
88 4018 2385550 0.698932 0.083809
89 4296 4604763 0.141805 0.594170
90 2814 4721751 0.927289 0.574827
91 3818 3936810 0.329266 0.587240
92 4118 3631881 0.158093 0.491789
93 4510 1782943 0.989328 0.343495
94 4032 3773908 0.595149 0.902441
95 4723 1390570 0.530706 0.572874
96 2751 4824938 0.429610 0.526778
97 4200 2074561 0.700726 0.327629
98 4266 4858938 0.505472 0.737789
99 3123 4443251 0.996260 0.407294
100 3596 4546074 0.444899 0.854011
101 4294 1001166 0.021857 0.565105
102 4175 3340030 0.052286 0.530218
103 4618 4848306 0.442172 0.282372
104 4239 2314303 0.770087 0.404974
105 4283 2398266 0.398137 0.785617
106 4038 4142406 0.727922 0.022487
107 4634 3543407 0.023440 0.575411
108 4093 3850547 0.743341 0.708710
109 2953 4220038 0.694911 0.824623
110 3986 4722850 0.561134 0.607938
111 4310 3634203 0.913355 0.100747
112 4782 2238230 0.437799 0.139398
113 3984 1841600 0.987215 0.996384
114 3408 3131307 0.235171 0.930577
115 3202 3754532 0.547276 0.325893
116 3288 4190433 0.640318 0.174986
117 3364 4927250 0.268701 0.721301
118 3241 4707311 0.287140 0.133535
119 3421 4551492 0.460226 0.469239
120 4326 4926360 0.484584 0.794754
121 4902 3264994 0.048852 0.099598
122 4552 2300081 0.256213 0.664570
123 4106 1788488 0.868580 0.358871
124 4318 4505722 0.065512 0.530210
125 4272 4081354 0.486613 0.500016
126 4003 4051215 0.805346 0.330989
127 4379 3903530 0.391099 0.117526
128 3222 4821202 0.822397 0.913822
129 3177 4070472 0.731410 0.480587
130 4278 4428216 0.764178 0.280536
131 3661 2526281 0.460028 0.287585
132 3607 1821208 0.587321 0.990857
133 3607 4608720 0.380457 0.390832
134 4305 1412698 0.667880 0.315260
135 4883 1498148 0.005317 0.561220
136 2846 3470112 0.840005 0.646744
137 3271 960747 0.786550 0.764690
138 3760 3801247 0.136059 0.984496
139 4879 2968074 0.224577 0.146244
140 4114 1443794 0.726339 0.932527
141 4151 3781635 0.737172 0.526553
142 4648 3443039 0.930393 0.116978
143 4697 4903079 0.418837 0.395504
144 4476 3478444 0.461150 0.016360
145 4260 1808650 0.003334 0.718219
146 4372 4144294 0.485924 0.901807
147 3189 2785700 0.405933 0.998515
148 3769 4294026 0.392160 0.391674
149 2750 3966167 0.736906 0.073789
150 4839 4086266 0.517315 0.155069
151 3963 1582682 0.922783 0.302845
152 2986 3173858 0.796803 0.102159
153 4066 4011773 0.382901 0.680725
154 3533 2163577 0.855495 0.715452
155 4026 654842 0.036564 0.648504
156 3266 3729161 0.065795 0.959339
157 4713 4360668 0.089961 0.635488
158 3852 4793166 0.682573 0.140603
159 4132 2277664 0.307984 0.214746
160 3031 3048237 0.110929 0.480768
161 3391 4585037 0.365290 0.778174
162 3828 4533384 0.176971 0.173257
163 3668 4824132 0.248024 0.351682
164 3473 2608372 0.958705 0.920578
165 4653 3883894 0.871985 0.779966
166 4015 2118483 0.745058 0.276898
167 4897 2424762 0.250616 0.978301
168 4044 4607513 0.490827 0.036417
169 3225 2348365 0.043754 0.459816
170 3259 4755420 0.085977 0.785110
171 4487 2006538 0.491954 0.098099
172 4601 3990326 0.384223 0.364212
173 3516 2768778 0.821176 0.479519
174 4863 2732069 0.839544 0.885460
175 4544 2062218 0.254849 0.488540
176 3226 3792184 0.658233 0.667238
177 3599 1831774 0.497523 0.829198
178 4009 2244221 0.241104 0.330599
179 4065 3746278 0.898015 0.256334
180 4899 3989669 0.358605 0.769831
181 4718 2317174 0.908447 0.809352
182 2860 2384554 0.804152 0.848427
183 3193 1443578 0.804515 0.520851
184 4830 3419530 0.396052 0.529924
185 4169 4010959 0.423836 0.754557
186 3786 3763429 0.094760 0.987370
187 4293 1068999 0.266866 0.318430
188 2955 4313108 0.597946 0.170445
189 3257 1052654 0.271015 0.091499
190 2763 2176938 0.889130 0.165505
191 3801 2441985 0.369222 0.880620
192 4446 4109445 0.119531 0.773537
193 2973 4889642 0.657163 0.099797
194 3788 3761137 0.032305 0.736491
195 4732 896598 0.734808 0.386105
196 4273 4527267 0.884408 0.700780
197 3283 3608391 0.089726 0.595849
198 3754 3490496 0.468865 0.115473
199 3356 1650698 0.792030 0.607110
200 4076 2409865 0.008323 0.313658
201 2842 3412159 0.798429 0.461491
202 4541 1619571 0.267697 0.726227
203 3700 4159492 0.383560 0.684427
204 4338 2849695 0.755062 0.053829
205 2768 795649 0.309967 0.399800
206 3270 2315458 0.463012 0.673834
207 4235 843962 0.359046 0.810038
208 3176 2182487 0.792526 0.506387
209 3068 4620916 0.820341 0.717694
210 4326 4297867 0.642155 0.082012
211 4747 1988129 0.944682 0.111468
212 3622 3457589 0.290131 0.799116
213 4274 2673693 0.304112 0.489154
214 4197 1843045 0.591007 0.242281
215 3947 3512438 0.875625 0.909476
216 3257 2435161 0.444165 0.299260
