data;

param numFacilities := 2000;
param numCustomers := 2000;

param : costs capacities facilityXs facilityYs :=
0 8870 4406 39614.655000 87073.980000
1 9516 4998 97630.532500 132.280000
2 7038 3683 73246.537500 27828.445000
3 10199 4621 54702.545000 4158.222500
4 8931 6243 180.007500 76980.602500
5 9613 5677 55462.102500 63945.235000
6 8205 4663 79825.262500 16566.815000
7 8154 4950 16214.160000 84570.125000
8 8470 4660 57287.612500 13267.522500
9 9113 4348 2638.470000 63813.932500
10 7853 6072 43239.090000 16477.490000
11 9019 4561 79969.025000 62882.262500
12 7058 5253 31137.407500 41032.280000
13 6536 5320 41918.937500 3395.595000
14 7483 5782 44455.240000 99819.175000
15 7186 6257 79033.277500 29758.292500
16 9792 6157 45417.577500 63163.737500
17 7240 4641 23775.880000 24262.997500
18 8590 5885 8632.932500 94955.810000
19 7645 5184 97573.617500 59636.875000
20 8199 4952 79272.380000 82610.992500
21 9232 4742 28154.760000 4283.005000
22 8423 4211 93862.230000 17350.730000
23 7917 5611 47470.345000 99408.312500
24 9192 4475 84388.915000 91257.625000
25 8417 5247 35091.120000 75719.037500
26 8814 5555 89461.507500 99073.600000
27 9232 3575 55482.997500 15893.982500
28 8205 4299 5768.682500 33620.297500
29 7164 5655 19701.495000 7186.670000
30 8128 3989 30575.147500 47974.237500
31 8848 4693 81300.360000 13839.665000
32 8593 5950 1593.942500 74093.147500
33 9925 4938 55624.590000 3524.807500
34 7474 5884 50874.532500 21213.105000
35 8795 5947 63265.050000 32709.462500
36 6963 4699 79265.195000 16876.715000
37 8382 5009 98482.100000 7622.667500
38 8931 6250 29920.200000 99277.580000
39 9213 4947 54539.690000 35166.710000
40 8164 6337 10247.940000 17048.540000
41 7383 6333 13628.810000 65823.952500
42 6717 4807 47368.607500 11903.602500
43 8047 4085 86937.295000 51298.235000
44 7867 5117 46292.757500 49625.725000
45 7402 4433 35569.495000 62585.280000
46 6427 5063 59899.380000 97499.432500
47 6812 4173 94196.567500 57.930000
48 9116 4720 50639.307500 11256.607500
49 6469 4277 75700.180000 16826.070000
50 9855 4731 40704.135000 78183.492500
51 7529 4827 68835.447500 20270.180000
52 8277 4592 90080.250000 87452.930000
53 6072 4240 12816.802500 36458.662500
54 7907 4378 61439.730000 99406.600000
55 7072 5140 38062.037500 21509.682500
56 7401 3881 88559.327500 78511.587500
57 8418 4660 53612.302500 31089.880000
58 7753 5188 54304.950000 73973.975000
59 9698 5101 6045.352500 66119.300000
60 9111 5285 22757.355000 11447.805000
61 6583 4147 70353.780000 50137.860000
62 6210 6633 2541.492500 18215.920000
63 7871 4180 80441.495000 19838.367500
64 7576 6206 64361.317500 78940.362500
65 7684 3750 64838.415000 28360.985000
66 9179 4903 811.377500 39083.372500
67 8444 5013 93417.647500 2927.472500
68 7599 4638 49059.030000 62534.955000
69 9327 5154 71859.467500 2471.112500
70 6629 6106 76643.625000 41831.192500
71 8802 5271 10005.067500 22693.427500
72 8721 5638 25660.637500 30880.007500
73 8906 6192 70336.197500 83197.102500
74 5697 4782 69118.177500 56805.882500
75 8839 4877 60870.012500 90022.537500
76 7361 3646 77659.117500 39789.940000
77 7334 4444 88533.865000 15987.535000
78 8043 5799 17347.210000 99822.100000
79 7916 4919 71809.907500 17626.260000
80 8727 5236 47336.607500 14202.567500
81 8011 4516 20347.970000 66159.912500
82 8279 6051 55514.905000 22918.905000
83 8203 4691 50676.170000 8714.455000
84 8603 4130 62476.412500 16971.195000
85 7656 3799 20281.935000 55133.292500
86 9318 4679 49100.442500 63610.520000
87 9598 6374 69249.300000 17566.225000
88 7664 5114 11469.670000 80074.120000
89 7354 4890 43001.255000 4386.055000
90 8274 4439 96384.085000 17262.642500
91 9440 4957 14195.795000 1917.147500
92 10027 7428 15574.680000 24286.285000
93 9259 5515 38240.515000 57093.662500
94 8163 4989 90783.247500 13773.212500
95 7916 4775 16369.400000 92016.802500
96 8527 5369 74763.982500 72208.707500
97 9448 5366 39415.370000 96113.132500
98 7446 4916 40527.355000 68444.410000
99 6853 5743 90372.692500 1822.490000
100 7854 5688 54712.877500 2599.807500
101 9668 5053 7847.645000 22476.645000
102 7371 5961 17785.822500 19972.897500
103 9679 5264 14803.415000 3088.432500
104 6690 5313 84963.905000 28748.245000
105 6623 6640 19670.995000 88223.780000
106 8243 5161 26024.235000 41584.572500
107 7158 5267 14150.462500 84109.410000
108 7843 5388 91958.685000 18343.162500
109 7834 5387 16655.245000 21297.440000
110 6016 5458 30879.250000 13541.497500
111 7932 5278 11365.577500 38334.437500
112 7477 6019 49588.917500 42590.937500
113 9800 4674 37400.452500 13482.842500
114 8138 4464 31049.365000 65291.290000
115 8877 5272 26168.820000 97323.780000
116 8622 4125 63115.145000 59869.032500
117 7954 5691 13753.357500 50644.290000
118 6785 6255 21805.485000 98730.650000
119 8674 5530 58569.172500 92635.255000
120 8472 5113 1664.142500 66536.622500
121 9298 4697 66522.177500 33429.800000
