data;

param numFacilities := 981;
param numCustomers := 3094;

param : costs capacities facilityXs facilityYs :=
0 330 2532228 0.479354 0.756309
1 391 3946135 0.709282 0.741059
2 436 884790 0.313237 0.945116
3 448 1555942 0.629952 0.123225
4 278 3354464 0.664998 0.803012
5 374 4338980 0.729353 0.626432
6 402 4269151 0.480354 0.578227
7 253 3098320 0.995849 0.006070
8 450 4041392 0.616156 0.365142
9 528 4879731 0.685312 0.165160
10 435 2669284 0.595340 0.921593
11 372 2955075 0.771367 0.749337
12 244 1102451 0.292456 0.532003
13 409 4712267 0.112508 0.033315
14 515 4586027 0.289673 0.793479
15 243 490109 0.239396 0.496644
16 363 1110472 0.881269 0.247526
17 351 2508362 0.911735 0.842969
18 337 3232417 0.966217 0.896228
19 419 3167132 0.143805 0.494621
20 480 2069771 0.961202 0.909850
21 434 1634814 0.407857 0.236595
22 390 4271678 0.109788 0.639402
23 279 4675688 0.493804 0.957919
24 353 930203 0.386645 0.137772
25 279 3517064 0.104244 0.743907
26 292 4874690 0.023631 0.936452
27 324 2308029 0.904850 0.527534
28 377 3896212 0.897782 0.237082
29 422 3338061 0.038251 0.575111
30 527 1961044 0.874140 0.787871
31 486 1078089 0.882067 0.241927
32 369 2981556 0.824136 0.235951
33 487 3302702 0.478068 0.438878
34 358 945157 0.393308 0.717413
35 311 3653393 0.365915 0.696530
36 344 2957854 0.398597 0.716132
37 371 3928204 0.140289 0.545420
38 502 3708968 0.904382 0.084869
39 392 1142558 0.881832 0.509172
40 497 3589938 0.156328 0.191392
41 367 3656023 0.686433 0.761611
42 367 4921838 0.006103 0.500759
43 280 2603574 0.738313 0.418614
44 357 4673425 0.326723 0.233430
45 484 3369766 0.768105 0.726743
46 484 4058310 0.830660 0.744483
47 287 4232699 0.447829 0.944704
48 261 1460695 0.413518 0.988868
49 313 2085515 0.116311 0.726697
50 417 3398373 0.459555 0.039468
51 249 3107327 0.127658 0.944694
52 420 1104717 0.648547 0.260124
53 319 2495220 0.051837 0.733689
54 256 4295448 0.455691 0.330070
55 262 3958832 0.798648 0.083060
56 286 4928415 0.945303 0.504802
57 510 697124 0.742154 0.334639
58 313 4251057 0.700248 0.749292
59 488 4429597 0.577027 0.413426
60 392 3481105 0.029823 0.925704
61 494 1773366 0.916350 0.715343
62 302 2276976 0.918084 0.800259
63 410 4300721 0.774848 0.221392
64 324 4215280 0.246218 0.496354
65 429 3617045 0.294128 0.011996
66 347 3690593 0.248148 0.256638
67 412 4268639 0.351215 0.040238
68 327 4181240 0.708721 0.224304
69 520 3071835 0.196422 0.409498
70 305 2830467 0.903893 0.765920
71 470 4993858 0.171028 0.754943
72 313 4485959 0.643748 0.150456
73 273 2438811 0.691560 0.075856
74 250 4555959 0.187188 0.907503
75 431 3882159 0.116435 0.101994
76 417 3659860 0.224148 0.868412
77 250 1132048 0.979312 0.189399
78 422 4872860 0.219284 0.813648
79 370 4395558 0.535284 0.533110
80 456 4710195 0.011922 0.105861
81 361 3836027 0.360918 0.805659
82 510 772108 0.475900 0.881936
83 274 4657081 0.210296 0.390022
84 336 3763183 0.233985 0.566245
85 245 4798521 0.660628 0.485971
86 364 2046796 0.632646 0.066754
87 277 3697852 0.693244 0.480289
88 337 3974230 0.130484 0.664737
89 364 3620008 0.505037 0.047496
90 299 3686738 0.970456 0.537900
91 245 4179781 0.701846 0.539511
92 399 4360486 0.046603 0.324882
93 273 3866455 0.157902 0.274994
94 432 3570987 0.095280 0.297221
95 350 1295570 0.554494 0.718599
96 305 2588520 0.527211 0.063816
97 496 1804830 0.689765 0.307992
98 462 3978590 0.136983 0.057614
