data;

param numFacilities := 102;
param numCustomers := 772;

param : costs capacities facilityXs facilityYs :=
0 4567 4988039 0.189805 0.017477
1 4581 4946026 0.590724 0.998822
2 4599 4637696 0.120574 0.070386
3 4577 4052316 0.881819 0.686050
4 4557 2030088 0.344879 0.254354
5 4600 4457560 0.767803 0.074781
6 4597 4459065 0.353841 0.760711
7 4582 3117563 0.385058 0.268458
8 4561 4730650 0.221008 0.969951
9 4571 4561397 0.465392 0.931490
10 4617 4470513 0.501890 0.249527
11 4566 2771429 0.470410 0.221093
12 4602 701207 0.603383 0.459407
13 4607 4876014 0.041518 0.737503
14 4616 4898093 0.905274 0.196079
15 4577 3668924 0.783731 0.635932
16 4605 4985397 0.276925 0.983090
17 4548 3683363 0.741800 0.015471
18 4607 4717318 0.918253 0.730821
19 4609 4317190 0.793012 0.020293
20 4598 2314053 0.624290 0.022218
21 4605 2766565 0.030554 0.323300
22 4610 1865973 0.453596 0.988141
23 4563 3252427 0.187655 0.884238
24 4597 2670133 0.071609 0.510420
25 4599 3942309 0.869592 0.328567
26 4567 1482990 0.784046 0.604361
27 4550 3836959 0.737265 0.781204
28 4580 3617267 0.407792 0.799150
29 4609 3557235 0.056207 0.255793
30 4607 4076911 0.684515 0.422391
31 4600 3016520 0.545980 0.514807
32 4595 4845010 0.243466 0.178260
33 4573 3600018 0.956879 0.216488
34 4581 2029435 0.609157 0.974208
35 4553 3895598 0.252672 0.230130
36 4563 3622085 0.745414 0.315405
37 4606 4668930 0.265793 0.402480
38 4600 2829387 0.743075 0.787243
39 4563 2997358 0.699670 0.551071
40 4555 4017646 0.776513 0.692393
41 4589 2829702 0.946989 0.213116
42 4600 4835220 0.114218 0.272804
43 4584 3342247 0.526151 0.462010
44 4584 4234268 0.598051 0.379244
45 4591 2980574 0.604284 0.008598
46 4565 4260087 0.301521 0.115674
47 4602 4632856 0.147321 0.834836
48 4596 4394773 0.005192 0.925456
49 4609 3926403 0.066952 0.131179
50 4596 2861671 0.622046 0.782804
51 4547 4454880 0.847779 0.997917
52 4610 2726868 0.683579 0.472517
53 4596 4791842 0.138532 0.202167
54 4544 3583310 0.388138 0.929944
55 4617 4721287 0.792673 0.084583
56 4543 4981997 0.209610 0.110880
57 4557 3461418 0.009256 0.150407
58 4545 2570336 0.134179 0.656745
59 4570 4310543 0.813548 0.833639
60 4588 4967146 0.419261 0.583434
61 4545 2904595 0.109315 0.468595
62 4596 4331208 0.099395 0.309166
63 4542 3347559 0.941123 0.595454
64 4545 4576385 0.861401 0.500378
65 4547 4708581 0.195859 0.202584
66 4543 2649602 0.228039 0.519621
67 4608 3582337 0.111633 0.863134
68 4611 4316778 0.530036 0.456312
69 4556 2777132 0.295473 0.889564
70 4549 3121323 0.807563 0.391190
71 4584 4565071 0.589445 0.728698
72 4598 4203349 0.580103 0.971854
73 4608 3813712 0.748618 0.008946
74 4569 4671807 0.267688 0.764759
75 4576 3592044 0.070691 0.886878
76 4614 4851047 0.601762 0.129013
77 4611 3533366 0.383054 0.439470
78 4590 4059020 0.029870 0.685681
79 4598 3851456 0.336089 0.229834
80 4547 4485222 0.925885 0.677524
81 4556 4005647 0.215100 0.451158
82 4596 4225513 0.162221 0.958636
83 4595 4545891 0.014365 0.551431
84 4554 3617447 0.105686 0.389415
85 4552 4555734 0.299815 0.972744
86 4560 4694410 0.516006 0.636298
87 4580 3839917 0.411051 0.952493
88 4554 3746307 0.130145 0.615697
89 4552 4154386 0.771321 0.895948
90 4585 4935833 0.994580 0.526874
91 4549 4533281 0.981965 0.486884
92 4585 4734281 0.406684 0.888645
93 4614 3989902 0.943949 0.230280
94 4610 4108007 0.052015 0.617325
95 4555 4250904 0.656326 0.014750
96 4546 4915915 0.500269 0.738442
97 4585 4427936 0.703292 0.636926
98 4554 4568673 0.730864 0.669723
99 4550 4382602 0.278940 0.973553
100 4562 4161504 0.512463 0.516090
101 4556 4168685 0.868646 0.621039;

param : demands customerXs customerYs :=
0 213108 0.052812 0.559608
1 437410 0.732817 0.910006
2 448981 0.277011 0.621183
3 237409 0.673824 0.976482
4 438625 0.753112 0.797563
5 507602 0.766317 0.128747
6 499450 0.730741 0.933343
7 452343 0.901183 0.853098
8 26257 0.270765 0.140782
9 53339 0.506610 0.679828
10 444112 0.563318 0.081103
11 367444 0.393560 0.936019
12 226419 0.304003 0.609905
13 212306 0.473496 0.546631
14 438255 0.058209 0.189471
15 235202 0.469748 0.881319
16 321490 0.443012 0.398896
17 2335 0.625477 0.904179
18 21265 0.664820 0.928153
19 502288 0.568551 0.630673
20 139231 0.355801 0.196871
21 334304 0.676374 0.512632
22 231118 0.644275 0.845364
23 448763 0.556858 0.249769
24 355733 0.965850 0.025651
25 283840 0.932292 0.002153
26 133331 0.361252 0.106944
27 451160 0.865724 0.149951
28 476850 0.975098 0.798654
29 364016 0.785034 0.870396
30 255919 0.283399 0.713941
31 133929 0.551022 0.280926
32 122341 0.234832 0.851214
33 327654 0.761538 0.814536
34 178434 0.295224 0.119603
35 145124 0.275445 0.776436
36 389407 0.342058 0.143766
37 479451 0.521367 0.424599
38 315141 0.856047 0.271416
39 28811 0.337319 0.574011
40 283677 0.600682 0.057392
41 439233 0.183043 0.617598
42 111624 0.520223 0.822108
43 298957 0.814922 0.500011
44 93168 0.039123 0.608490
45 443021 0.034155 0.957655
46 189714 0.271028 0.556739
47 468405 0.248643 0.707408
48 314594 0.344659 0.595493
49 225442 0.047399 0.082513
50 256610 0.351306 0.638078
51 73322 0.848138 0.610898
52 517898 0.197437 0.837135
53 339353 0.439505 0.129981
54 216949 0.771598 0.957696
55 462709 0.834364 0.790379
56 313165 0.178019 0.009500
57 99752 0.754722 0.096187
58 442742 0.103327 0.667867
59 343530 0.290873 0.934900
60 28703 0.383550 0.022143
61 481075 0.832999 0.867342
62 423371 0.399020 0.493210
63 380503 0.696960 0.449003
64 486130 0.774473 0.156685
65 94130 0.863234 0.306254
66 285611 0.264949 0.010909
67 208216 0.684376 0.112464
68 330375 0.005030 0.693506
69 97492 0.099199 0.650939
70 176671 0.475827 0.383146
71 521192 0.535172 0.050719
72 63610 0.756668 0.630855
73 336848 0.567518 0.424334
74 75851 0.737733 0.073904
75 325286 0.995633 0.735348
76 301060 0.066253 0.601356
77 348323 0.583232 0.437662
78 85566 0.681815 0.892297
79 396932 0.512574 0.640723
80 126073 0.750802 0.870144
81 375049 0.690762 0.894826
82 252151 0.608628 0.866966
83 500757 0.785362 0.476074
84 443395 0.784862 0.407621
85 482400 0.791421 0.955625
86 463768 0.779065 0.019442
87 15021 0.489879 0.133277
88 33490 0.085245 0.234328
89 525479 0.618112 0.244221
90 301666 0.134975 0.928814
91 297769 0.979966 0.716094
92 191149 0.823561 0.003748
93 523185 0.842943 0.992959
94 2692 0.382200 0.196463
95 324705 0.515623 0.750346
96 35919 0.850457 0.122421
97 341090 0.054250 0.700628
98 178076 0.400304 0.068017
99 337086 0.231917 0.738811
100 403983 0.490559 0.256379
101 55226 0.204837 0.723891
102 214066 0.969973 0.604164
103 169779 0.552439 0.567291
104 404306 0.077971 0.688811
105 103281 0.463077 0.149296
106 427434 0.582602 0.082156
107 543220 0.769298 0.377629
108 510501 0.239138 0.103125
109 171010 0.351572 0.587203
110 313521 0.016435 0.005899
111 200586 0.091149 0.044566
112 440855 0.312624 0.901366
113 440232 0.851786 0.536744
114 25140 0.983759 0.860558
115 299582 0.481668 0.375290
116 404111 0.225881 0.124059
117 1775 0.233309 0.152372
118 419628 0.139661 0.661432
119 118796 0.376775 0.813448
120 374920 0.249096 0.506896
121 8119 0.272385 0.461100
122 231865 0.839964 0.803658
123 89503 0.945232 0.158320
124 222131 0.369107 0.957657
125 884 0.078594 0.775425
126 194804 0.246767 0.597411
127 483779 0.974406 0.682432
128 465243 0.692681 0.602945
129 554681 0.571832 0.220124
130 164970 0.850864 0.162645
131 343903 0.167417 0.738458
132 244589 0.709143 0.890294
133 545401 0.750190 0.953709
134 27103 0.059005 0.895516
135 527815 0.617683 0.000842
136 295926 0.076799 0.989905
137 62152 0.640982 0.492210
138 11202 0.079861 0.870921
139 387894 0.631174 0.406909
140 270328 0.003855 0.431735
141 420017 0.047714 0.886399
142 487552 0.735988 0.693418
143 243930 0.036963 0.733359
144 479642 0.044819 0.546421
145 129134 0.892359 0.063695
146 422035 0.607093 0.107782
147 27233 0.643030 0.181177
148 57692 0.316641 0.607981
149 366886 0.320837 0.186734
150 118115 0.400447 0.648524
151 499584 0.807889 0.759064
152 392307 0.068034 0.894781
153 465478 0.749503 0.281467
154 157882 0.048343 0.506411
155 140892 0.043005 0.706035
156 508032 0.793418 0.144528
157 389929 0.881509 0.906533
158 134586 0.162140 0.114632
159 193553 0.099197 0.984866
160 179557 0.389575 0.747929
161 10694 0.884642 0.240706
162 206253 0.549682 0.914187
163 495036 0.585664 0.420570
164 371528 0.176118 0.191087
165 346001 0.978335 0.412351
166 364811 0.298317 0.595251
167 153260 0.267693 0.215057
168 454615 0.024069 0.700425
169 438655 0.706941 0.724329
170 214687 0.406297 0.568735
171 291801 0.104595 0.543096
172 429094 0.477753 0.168408
173 28480 0.949293 0.907896
174 83660 0.279558 0.072890
175 82859 0.243908 0.752989
176 237634 0.720219 0.407450
177 492654 0.229981 0.478020
178 303757 0.425958 0.435077
179 561051 0.971011 0.376489
180 532219 0.501600 0.592188
181 46410 0.949021 0.421090
182 194438 0.323560 0.758749
183 156758 0.401786 0.052445
184 500956 0.498216 0.604048
185 431530 0.579867 0.798460
186 542877 0.398065 0.132395
187 110740 0.034530 0.509315
188 60965 0.359950 0.918767
189 30987 0.743570 0.187156
190 246196 0.224926 0.094804
191 580179 0.480429 0.479399
192 139457 0.862640 0.155594
193 41343 0.491099 0.296759
194 171953 0.313339 0.437668
195 121050 0.752757 0.244856
196 96814 0.467005 0.876290
197 184455 0.362455 0.023190
198 214130 0.507030 0.799905
199 190119 0.548629 0.443870
200 420236 0.508720 0.886635
201 267085 0.287330 0.075822
